step,weight:l:0:0:0, weight:l:0:1:0, weight:l:0:2:0, weight:l:0:3:0, bias:l:0:0, error
-0.0871336,-0.0763413,7.05e-05,-0.406007
-0.127824,-0.0782148,-0.00431496,-0.509183
-0.170029,-0.0811196,-0.00226571,-0.511021
-0.212722,-0.0789833,0.00710554,-0.42707
-0.251658,-0.0660801,0.0221256,-0.292273
-0.280171,-0.0393784,0.0383655,-0.148373
-0.291142,-0.000423394,0.0498849,-0.0305763
-0.27954,0.0446545,0.0522367,0.0420748
-0.244281,0.0876779,0.0452304,0.06978
-0.188343,0.122049,0.0326361,0.0680957
-0.117247,0.144872,0.0190678,0.0591867
-0.037123,0.156433,0.00712271,0.0618777
0.0464432,0.158114,-0.00331292,0.084323
0.12844,0.15045,-0.0140495,0.121856
0.203716,0.132394,-0.0268554,0.160422
0.266309,0.102194,-0.0415622,0.183816
0.309603,0.0595929,-0.0549482,0.181499
0.327745,0.0079991,-0.0619346,0.153705
0.317733,-0.0454629,-0.0591807,0.111705
0.280761,-0.0927189,-0.0478751,0.073148
0.221752,-0.128224,-0.0325588,0.0544431
0.147531,-0.150287,-0.0174249,0.0633744
0.0650431,-0.159737,-0.00398309,0.0951486
-0.0193728,-0.157713,0.00856861,0.133736
-0.099755,-0.144417,0.0215529,0.158271
-0.170039,-0.119445,0.03502,0.152174
-0.224104,-0.0833167,0.046826,0.111433
-0.256719,-0.0390805,0.0533886,0.0485346
-0.265017,0.00751527,0.0521714,-0.00994699
-0.249499,0.0499833,0.0440379,-0.031802
-0.213645,0.0840186,0.0330665,0.00896917
-0.162212,0.109181,0.0239365,0.121058
-0.0992554,0.128263,0.019293,0.289654
-0.0269789,0.145029,0.0186912,0.477861
0.0540758,0.161566,0.0187705,0.635845
0.143502,0.175955,0.0138289,0.715202
0.238459,0.180736,-0.00299782,0.684062
0.330751,0.163478,-0.0360989,0.537981
0.405346,0.112206,-0.0800562,0.302921
0.443239,0.0259187,-0.115423,0.0290387
0.429535,-0.0786436,-0.121458,-0.222985
0.361413,-0.175598,-0.0981881,-0.398974
0.248204,-0.247768,-0.0653053,-0.466442
0.104052,-0.293506,-0.0383121,-0.423314
-0.0582196,-0.31675,-0.0143459,-0.297642
-0.2261,-0.312664,0.0236012,-0.138601
-0.380755,-0.262545,0.0899393,-0.00169721
-0.492549,-0.148888,0.167544,0.0672131
-0.52959,0.0136601,0.200701,0.044346
-0.478838,0.172039,0.158096,-0.0665482
-0.357083,0.276933,0.0795368,-0.236821
-0.196993,0.319309,0.0164641,-0.422299
-0.0272857,0.316975,-0.0217507,-0.576185
0.132872,0.284323,-0.0522199,-0.661547
0.268204,0.222223,-0.0884667,-0.65998
0.362254,0.128213,-0.124507,-0.574546
0.399914,0.0122037,-0.138306,-0.42693
0.375754,-0.100433,-0.116867,-0.250409
0.298728,-0.184563,-0.0737247,-0.0810765
0.187145,-0.231411,-0.0324085,0.0501962
0.0594693,-0.247257,-0.00348643,0.123307
-0.0704689,-0.241171,0.0172727,0.131286
-0.192288,-0.216437,0.0387601,0.0797576
-0.295638,-0.170607,0.0650655,-0.0156393
-0.368727,-0.102189,0.0899314,-0.132876
-0.401014,-0.018506,0.0996482,-0.247488
-0.38859,0.0635147,0.086165,-0.336461
-0.3372,0.126507,0.0565409,-0.381845
-0.259509,0.162824,0.0257318,-0.373857
-0.169124,0.175804,0.00367487,-0.313002
-0.0762475,0.173714,-0.00841084,-0.210534
0.0131894,0.163718,-0.0142336,-0.0866341
0.0961098,0.149307,-0.018415,0.0338577
0.170289,0.130382,-0.0244574,0.127553
0.232803,0.104714,-0.033691,0.179046
0.27946,0.0701615,-0.0445865,0.185895
0.30549,0.0270354,-0.0531133,0.160168
0.307246,-0.0206604,-0.054939,0.125493
0.284012,-0.066251,-0.0483442,0.10993
0.238723,-0.103108,-0.0351516,0.136486
0.177272,-0.126918,-0.0187903,0.214202
0.107097,-0.13602,-0.00182863,0.332968
0.036031,-0.130356,0.0146595,0.464301
-0.0282852,-0.110666,0.0299463,0.568564
-0.078851,-0.0787778,0.0422954,0.606939
-0.110123,-0.0385399,0.0488614,0.554612
-0.119228,0.00385365,0.0471791,0.410896
-0.106967,0.0410321,0.037047,0.202597
-0.0778692,0.066672,0.0210387,-0.02115
-0.039082,0.0774336,0.00334124,-0.201661
0.00146503,0.0737065,-0.011785,-0.287626
0.0369734,0.0592508,-0.0209635,-0.2511
0.0633061,0.0401535,-0.0223005,-0.0974701
0.0798257,0.023263,-0.0159639,0.134079
0.0892987,0.0142671,-0.00441596,0.380229
0.0967889,0.0159113,0.00814074,0.570763
0.10779,0.0270021,0.016985,0.648418
0.126132,0.0425587,0.0182577,0.585363
0.15226,0.0550675,0.0100801,0.391328
0.182423,0.0565532,-0.0067142,0.110825
0.209085,0.0411204,-0.0282479,-0.189683
0.222687,0.00740459,-0.0481335,-0.440772
0.214463,-0.0402197,-0.0597563,-0.589434
0.179253,-0.0929547,-0.0597119,-0.613046
0.116974,-0.141081,-0.0493152,-0.523867
0.0321981,-0.177059,-0.0321916,-0.363071
-0.0672448,-0.195875,-0.0104337,-0.186519
-0.171156,-0.1932,0.0164934,-0.0469891
-0.266979,-0.16455,0.0484116,0.0214966
-0.340306,-0.108296,0.0790293,0.0124955
-0.377834,-0.0312113,0.0956009,-0.0532859
-0.372546,0.0502201,0.088877,-0.137068
-0.327221,0.117485,0.0635079,-0.196396
-0.252575,0.160516,0.0339778,-0.199995
-0.161495,0.180724,0.0118014,-0.138285
-0.0641328,0.185738,-0.00044291,-0.0263366
0.03349,0.182597,-0.00667213,0.101384
0.127979,0.173847,-0.0131513,0.202538
0.215877,0.156812,-0.0254408,0.24082
0.291296,0.125505,-0.0454822,0.197785
0.345227,0.0750543,-0.0688115,0.0789651
0.367567,0.00701124,-0.0853363,-0.0874299
0.35126,-0.0688669,-0.0865614,-0.258589
0.295673,-0.139445,-0.0733285,-0.38929
0.206322,-0.195686,-0.0540828,-0.444433
0.0916696,-0.235249,-0.0355445,-0.408264
-0.0395187,-0.258126,-0.0162845,-0.287836
-0.177564,-0.25978,0.0125427,-0.110062
-0.308346,-0.227986,0.0594843,0.0863254
-0.410472,-0.149714,0.117833,0.26136
-0.459064,-0.0282787,0.157272,0.383799
-0.437917,0.107113,0.149451,0.437853
-0.349887,0.219252,0.104593,0.42518
-0.213228,0.290682,0.0572272,0.362117
-0.0487141,0.326771,0.0245306,0.273447
0.127544,0.335656,-0.00439867,0.184761
0.300235,0.310417,-0.0527842,0.115643
0.446137,0.230256,-0.128811,0.0754096
0.5326,0.0869052,-0.195944,0.0622388
0.532819,-0.0860731,-0.195929,0.0655232
0.446746,-0.22972,-0.129495,0.0704577
0.300775,-0.311581,-0.0559536,0.0633865
0.126369,-0.341661,-0.0121939,0.0363861
-0.0553348,-0.342213,0.0109427,-0.0101058
-0.231391,-0.319284,0.0410022,-0.0672245
-0.386311,-0.258485,0.0967364,-0.12011
-0.495252,-0.143825,0.163019,-0.152157
-0.531161,0.0119539,0.189889,-0.149977
-0.483558,0.162354,0.150834,-0.107786
-0.367832,0.2653,0.0823855,-0.0300719
-0.212277,0.315601,0.0315707,0.0682693
-0.0399384,0.332643,0.00703369,0.164518
0.136119,0.330501,-0.0118871,0.233006
0.304996,0.302385,-0.0518076,0.251225
0.447329,0.22565,-0.122032,0.205747
0.532949,0.0883469,-0.189018,0.0964175
0.535004,-0.0815944,-0.195974,-0.062337
0.450545,-0.229499,-0.139095,-0.243683
0.301816,-0.323437,-0.0737191,-0.413697
0.116452,-0.372268,-0.0369031,-0.538719
-0.0873966,-0.395739,-0.0162674,-0.592999
-0.296897,-0.389971,0.0293352,-0.564745
-0.488123,-0.317953,0.133819,-0.459011
-0.615386,-0.145212,0.257515,-0.296637
-0.630142,0.0930311,0.282211,-0.109439
-0.522763,0.298599,0.183492,0.0671218
-0.330519,0.412526,0.0746034,0.201981
-0.0990718,0.455163,0.0219862,0.275177
0.144406,0.461372,-0.00791697,0.28162
0.380686,0.421319,-0.0828215,0.231088
0.572988,0.284976,-0.226055,0.144686
0.662713,0.0388985,-0.33142,0.048857
0.610488,-0.227812,-0.272797,-0.0313466
0.437618,-0.40476,-0.128069,-0.0779892
0.201022,-0.47631,-0.0340242,-0.0836209
-0.0557274,-0.489065,0.0051258,-0.0516846
-0.308546,-0.45853,0.0640537,0.00580749
-0.525785,-0.343758,0.195954,0.072406
-0.651419,-0.111781,0.329575,0.131881
-0.635018,0.171136,0.311357,0.17215
-0.483074,0.382365,0.167173,0.187581
-0.250754,0.479574,0.0530429,0.179344
0.0115284,0.505536,0.00577638,0.154018
0.276069,0.487286,-0.0471252,0.121086
0.512541,0.387888,-0.178054,0.0901089
0.663758,0.160773,-0.336459,0.0683105
0.669673,-0.139471,-0.343727,0.0590563
0.527655,-0.37509,-0.190054,0.061415
0.295575,-0.482666,-0.0536555,0.0707165
0.0322144,-0.505196,0.00261513,0.0798465
-0.23087,-0.483405,0.046751,0.0809373
-0.467155,-0.394422,0.154835,0.0671271
-0.628151,-0.192929,0.301639,0.0341048
-0.657265,0.0875236,0.333711,-0.0187849
-0.543023,0.325814,0.206121,-0.0880511
-0.333458,0.446383,0.0670238,-0.166293
-0.0870275,0.475808,-0.000363826,-0.243189
0.161403,0.458048,-0.0398687,-0.307142
0.388126,0.387843,-0.11918,-0.347343
0.55588,0.228706,-0.241336,-0.355878
0.615737,-0.0112748,-0.302328,-0.329432
0.545018,-0.245241,-0.22771,-0.270193
0.371773,-0.391933,-0.104611,-0.185691
0.146011,-0.450847,-0.0288564,-0.087538
-0.0960588,-0.458987,0.0104134,0.0106784
-0.331199,-0.420722,0.0762727,0.0958999
-0.526153,-0.298319,0.201027,0.15793
-0.628748,-0.0741851,0.306736,0.191082
-0.598946,0.182061,0.273774,0.194795
-0.448831,0.366727,0.144578,0.173137
-0.228819,0.450991,0.0463188,0.133411
0.017066,0.472634,0.00270848,0.0842509
0.263748,0.453124,-0.0469028,0.0337257
0.483585,0.361727,-0.160156,-0.0121008
0.626835,0.159989,-0.296871,-0.0498523
0.640802,-0.109692,-0.314079,-0.0786808
0.519096,-0.332494,-0.190669,-0.0994067
0.308367,-0.44644,-0.0674678,-0.113273
0.0609149,-0.481294,-0.011491,-0.120706
-0.19331,-0.474715,0.0263924,-0.120484
-0.430889,-0.410157,0.119863,-0.109579
-0.608156,-0.238342,0.269376,-0.0837913
-0.665925,0.0300164,0.338576,-0.0390665
-0.578745,0.285139,0.239392,0.0268096
-0.383209,0.433453,0.096603,0.112601
-0.137192,0.486263,0.0230344,0.212606
0.122897,0.492961,-0.00785877,0.316663
0.376202,0.45471,-0.078799,0.411401
0.586488,0.318446,-0.2299,0.482611
0.691741,0.0617646,-0.351595,0.518286
0.647155,-0.221299,-0.289671,0.511585
0.475458,-0.403679,-0.123503,0.462864
0.241671,-0.464553,-0.0144028,0.380095
-0.00432888,-0.460249,0.0241526,0.277306
-0.23929,-0.423247,0.0596749,0.171334
-0.44267,-0.333751,0.143071,0.0776274
-0.577651,-0.161483,0.247194,0.00630625
-0.603629,0.0664605,0.2692,-0.0403351
-0.512665,0.264347,0.179101,-0.067993
-0.33949,0.374782,0.0710852,-0.0880093
-0.129406,0.410999,0.0109606,-0.113129
0.0880561,0.406965,-0.0200982,-0.152664
0.294682,0.367263,-0.0698432,-0.208666
0.465552,0.26576,-0.16011,-0.274486
0.562286,0.0879892,-0.242617,-0.336395
0.55271,-0.123211,-0.235846,-0.3779
0.439272,-0.293076,-0.148973,-0.385444
0.255985,-0.388,-0.066072,-0.353562
0.0388152,-0.426975,-0.0222241,-0.287633
-0.189169,-0.429741,0.0159583,-0.203053
-0.406095,-0.378324,0.100525,-0.120854
-0.572493,-0.231808,0.231399,-0.0610259
-0.635549,0.00372279,0.302182,-0.0357632
-0.56868,0.238554,0.229813,-0.044982
-0.39891,0.384663,0.101189,-0.0758696
-0.178163,0.438446,0.0206521,-0.106898
0.0556822,0.440746,-0.0154405,-0.115184
0.281397,0.405945,-0.0633972,-0.0848337
0.473787,0.307648,-0.159289,-0.0133687
0.591618,0.123546,-0.257785,0.0861251
0.596872,-0.103503,-0.256584,0.188188
0.490306,-0.284353,-0.15312,0.262724
0.312295,-0.373676,-0.0492374,0.284886
0.107317,-0.393881,0.00346314,0.243823
-0.0981796,-0.37968,0.0287071,0.147214
-0.289224,-0.337228,0.0674657,0.01987
-0.446411,-0.247146,0.136609,-0.103404
-0.540185,-0.0980477,0.201166,-0.188461
-0.545169,0.0790249,0.199982,-0.212505
-0.462027,0.225391,0.131604,-0.17124
-0.317946,0.308583,0.0568621,-0.0800062
-0.144805,0.340075,0.0144804,0.03151
0.0368954,0.344359,-0.00477355,0.129229
0.215869,0.328814,-0.0304443,0.185863
0.378292,0.277348,-0.0861492,0.189488
0.498923,0.167745,-0.162151,0.146533
0.546517,0.00611817,-0.204004,0.0782257
0.504696,-0.159467,-0.171119,0.0118626
0.386215,-0.277753,-0.096851,-0.0298632
0.221396,-0.336861,-0.0370577,-0.0374924
0.0371337,-0.355355,-0.00483935,-0.0181574
-0.149763,-0.347537,0.022552,0.00764377
-0.324364,-0.3055,0.0726831,0.0147081
-0.463127,-0.208378,0.147339,-0.0160103
-0.534748,-0.0546362,0.200954,-0.0885042
-0.518221,0.114333,0.181836,-0.188349
-0.421172,0.241689,0.106679,-0.286482
-0.274069,0.304148,0.0348215,-0.349083
-0.10833,0.316671,-0.00645231,-0.350193
0.0559132,0.301362,-0.0282293,-0.282441
0.206917,0.266478,-0.0507975,-0.161764
0.333351,0.2068,-0.0844008,-0.0239431
0.42024,0.116635,-0.119864,0.086317
0.452864,0.00473076,-0.133649,0.130297
0.425747,-0.104316,-0.113389,0.0890975
0.347166,-0.187157,-0.0742822,-0.0285336
0.233482,-0.237905,-0.040684,-0.187411
0.099622,-0.265701,-0.0222883,-0.336126
-0.0452267,-0.280578,-0.0114151,-0.423114
-0.194673,-0.281708,0.00885277,-0.413299
-0.337999,-0.253667,0.0546767,-0.299722
-0.454013,-0.175022,0.123487,-0.106167
-0.51351,-0.0420294,0.177801,0.120154
-0.4945,0.113432,0.174388,0.323446
-0.397905,0.244205,0.12187,0.45668
-0.244599,0.327595,0.0670486,0.495642
-0.0583805,0.371752,0.0329848,0.445028
0.143482,0.387232,0.0020862,0.334743
0.343729,0.360743,-0.0620973,0.208032
0.51146,0.25757,-0.171633,0.105805
0.60068,0.0668204,-0.2605,0.0528546
0.576994,-0.153039,-0.237578,0.0507595
0.448894,-0.315847,-0.131255,0.0798087
0.258281,-0.391836,-0.0408955,0.108903
0.0449292,-0.408753,0.00257349,0.109481
-0.168202,-0.392861,0.0334254,0.0680825
-0.36347,-0.336909,0.0933366,-0.00731669
-0.512803,-0.214643,0.183648,-0.0896457
-0.57915,-0.0282154,0.238693,-0.142979
-0.54147,0.164854,0.198695,-0.136842
-0.415161,0.299218,0.105699,-0.0591655
-0.237677,0.361889,0.0362793,0.0771507
-0.0401123,0.38112,0.00728639,0.2368
0.161546,0.378683,-0.0128033,0.373161
0.354746,0.344427,-0.0648032,0.444143
0.514275,0.244862,-0.160757,0.427113
0.599919,0.0671517,-0.241834,0.327495
0.580239,-0.139213,-0.225674,0.177711
0.461198,-0.297351,-0.132576,0.0266639
0.279406,-0.378205,-0.050599,-0.0767198
0.0706794,-0.405488,-0.0112042,-0.100122
-0.144126,-0.402807,0.0172727,-0.0387918
-0.348166,-0.359655,0.0804887,0.083081
-0.511223,-0.241351,0.187523,0.221031
-0.588959,-0.0411193,0.26609,0.325948
-0.551132,0.179404,0.233492,0.361075
-0.409819,0.339884,0.130066,0.3143
-0.206078,0.418772,0.0486486,0.201398
0.0233769,0.442827,0.00585126,0.0591769
0.254901,0.425342,-0.0454661,-0.0688535
0.461087,0.339213,-0.14965,-0.148936
0.596138,0.153861,-0.270256,-0.169511
0.612998,-0.0927635,-0.288457,-0.144991
0.504838,-0.30081,-0.182864,-0.109413
0.311915,-0.412233,-0.0695542,-0.102246
0.0820313,-0.449106,-0.0139791,-0.151629
-0.156299,-0.447816,0.0169034,-0.261348
-0.383808,-0.402638,0.0854422,-0.406622
-0.567044,-0.272055,0.210386,-0.540678
-0.65486,-0.0469936,0.299478,-0.610145
-0.613993,0.193662,0.245713,-0.574077
-0.464597,0.351833,0.112612,-0.419919
-0.259311,0.411344,0.0222082,-0.170636
-0.0388845,0.41813,-0.00683704,0.119808
0.179349,0.404943,-0.0230376,0.381454
0.383773,0.360112,-0.0785219,0.549036
0.547655,0.244241,-0.18398,0.581569
0.627617,0.046412,-0.264186,0.474416
0.593106,-0.172016,-0.230649,0.259959
0.456561,-0.328861,-0.124676,-0.00314943
0.259704,-0.404141,-0.0458669,-0.24837
0.037612,-0.431538,-0.0162012,-0.421073
-0.192368,-0.434594,0.00927975,-0.493285
-0.413808,-0.391273,0.0888627,-0.468895
-0.589053,-0.250962,0.229004,-0.378242
-0.661479,-0.0100781,0.316707,-0.264705
-0.598277,0.238941,0.247431,-0.168485
-0.424938,0.396361,0.109196,-0.113439
-0.196617,0.454492,0.0224984,-0.101363
0.0461147,0.458257,-0.0139667,-0.115149
0.281312,0.424078,-0.0634656,-0.128941
0.482585,0.321802,-0.168233,-0.120841
0.604934,0.12482,-0.278022,-0.0830671
0.606201,-0.119727,-0.275983,-0.0255566
0.487303,-0.313309,-0.162565,0.0282351
0.292089,-0.409197,-0.0546665,0.0515561
0.0669505,-0.434831,-0.00340676,0.0264324
-0.161352,-0.424137,0.0276343,-0.0473031
-0.37414,-0.371205,0.0922827,-0.149775
-0.540523,-0.242329,0.199677,-0.246786
-0.616578,-0.034985,0.270049,-0.301622
-0.575756,0.182371,0.222359,-0.288644
-0.436183,0.328992,0.109802,-0.203647
-0.242842,0.390496,0.0295319,-0.066952
-0.0319149,0.402699,-0.00188794,0.0821794
0.178783,0.390859,-0.0249324,0.198109
0.375024,0.34269,-0.0841898,0.24411
0.528809,0.224298,-0.184024,0.205067
0.599086,0.031355,-0.253078,0.0931251
0.559329,-0.176556,-0.217934,-0.0557636
0.422674,-0.326023,-0.120676,-0.19328
0.227816,-0.400237,-0.0474498,-0.274292
0.00772355,-0.427308,-0.0138826,-0.271257
-0.218535,-0.422961,0.0237318,-0.182656
-0.429517,-0.36159,0.115303,-0.0327423
-0.583534,-0.20155,0.247258,0.137104
-0.627977,0.0418042,0.304047,0.28228
-0.541321,0.27383,0.221592,0.369292
-0.354144,0.416508,0.10164,0.385724
-0.115402,0.476652,0.0346141,0.342663
0.14172,0.490234,-0.00384415,0.269151
0.393319,0.448703,-0.0902427,0.200913
0.596895,0.297452,-0.25241,0.167511
0.686737,0.0262431,-0.361997,0.182366
0.622588,-0.256656,-0.278892,0.238932
0.434833,-0.428838,-0.111176,0.313983
0.190024,-0.482209,-0.00973298,0.376519
-0.0639961,-0.472508,0.0317074,0.398921
-0.302175,-0.420324,0.0865107,0.366418
-0.496066,-0.297603,0.19151,0.281757
-0.6016,-0.0880863,0.283137,0.163765
-0.584133,0.150284,0.256879,0.0407213
-0.45384,0.325282,0.139567,-0.0588862
-0.256893,0.405238,0.0415681,-0.114921
-0.0364677,0.421788,-0.0040731,-0.120685
0.183032,0.403582,-0.0371687,-0.0831781
0.382586,0.341436,-0.103621,-0.0189549
0.53138,0.207073,-0.200774,0.0525145
0.590038,0.0072836,-0.251837,0.115417
0.539289,-0.191337,-0.198126,0.16183
0.399854,-0.320973,-0.0955603,0.192455
0.213512,-0.373106,-0.0225411,0.214057
0.0136724,-0.377658,0.0122294,0.235023
-0.180788,-0.35338,0.0427707,0.260958
-0.353278,-0.290769,0.0990665,0.292004
-0.478137,-0.170588,0.173201,0.322708
-0.524969,-0.000995707,0.211,0.344218
-0.479055,0.169358,0.174927,0.347669
-0.354409,0.291263,0.10124,0.327331
-0.181213,0.355436,0.0441413,0.282335
0.0145135,0.380131,0.0118036,0.216476
0.215348,0.373991,-0.0257142,0.136457
0.401225,0.317973,-0.10119,0.0494713
0.537853,0.183899,-0.202546,-0.0388007
0.584077,-0.0161299,-0.250608,-0.125047
0.521323,-0.213165,-0.195764,-0.207914
0.370314,-0.344028,-0.100698,-0.286792
0.169684,-0.405798,-0.0392367,-0.360582
-0.0518555,-0.428018,-0.0111037,-0.427156
-0.277412,-0.418785,0.0320207,-0.483742
-0.483371,-0.3451,0.134908,-0.527995
-0.624315,-0.169018,0.263995,-0.559026
-0.649919,0.0762361,0.291612,-0.577699
-0.550092,0.28519,0.181759,-0.585807
-0.366762,0.389541,0.0546425,-0.584394
-0.153246,0.408206,-0.0123567,-0.571988
0.0574689,0.384561,-0.0412088,-0.543813
0.248441,0.332573,-0.0765689,-0.492752
0.401796,0.238732,-0.136026,-0.412157
0.492087,0.0948683,-0.189886,-0.299737
0.498124,-0.0716724,-0.187402,-0.161048
0.42124,-0.210145,-0.126299,-0.0109511
0.286158,-0.290366,-0.0554362,0.128102
0.123358,-0.318466,-0.0082247,0.23103
-0.0447423,-0.313178,0.0202031,0.277141
-0.203326,-0.282305,0.0497408,0.257045
-0.33773,-0.219908,0.091615,0.176982
-0.429339,-0.120379,0.133862,0.0586973
-0.460726,0.00358767,0.146979,-0.0656275
-0.426814,0.12035,0.117541,-0.162222
-0.339685,0.201754,0.0668741,-0.205743
-0.220709,0.242004,0.0243105,-0.18723
-0.0889662,0.252721,-3.41e-05,-0.117246
0.0436163,0.246802,-0.0133759,-0.0228908
0.16985,0.228513,-0.028054,0.0606333
0.28221,0.192846,-0.0527467,0.101342
0.369311,0.131771,-0.0856149,0.0810809
0.416974,0.0446656,-0.111718,0.00190963
0.414335,-0.0549878,-0.114041,-0.113919
0.360372,-0.14585,-0.091803,-0.230521
0.264228,-0.213264,-0.0609192,-0.309438
0.139216,-0.255858,-0.0355739,-0.321674
-0.00285197,-0.278623,-0.0159996,-0.256811
-0.15194,-0.281562,0.00934004,-0.126355
-0.295173,-0.253647,0.0539014,0.0397513
-0.411863,-0.178562,0.116199,0.202166
-0.47532,-0.0542006,0.165535,0.323765
-0.465426,0.0914713,0.164476,0.380084
-0.382365,0.215708,0.116976,0.365364
-0.245255,0.294862,0.0623397,0.292565
-0.0777322,0.333224,0.0245702,0.187735
0.101891,0.341823,-0.00509157,0.080962
0.277885,0.317126,-0.0508549,-0.00287591
0.428007,0.239932,-0.124026,-0.0505445
0.520583,0.100123,-0.192703,-0.0622041
0.528073,-0.0726878,-0.198791,-0.0483795
0.448068,-0.220794,-0.136736,-0.0237178
0.305158,-0.308876,-0.0628104,-0.000111658
0.130781,-0.343866,-0.0164534,0.0181983
-0.0528522,-0.346877,0.00962823,0.0358332
-0.23138,-0.323395,0.0435731,0.0635476
-0.38746,-0.257989,0.104596,0.112788
-0.49399,-0.134602,0.174932,0.189708
-0.522292,0.031411,0.201161,0.290928
-0.461956,0.190704,0.159709,0.402646
-0.329016,0.302351,0.0932195,0.503423
-0.150916,0.36463,0.0478722,0.569756
0.0511247,0.395911,0.0229935,0.582579
0.2626,0.397863,-0.0185681,0.532676
0.461045,0.338375,-0.116204,0.423447
0.602766,0.178615,-0.24572,0.270407
0.636323,-0.0583798,-0.291179,0.0978241
0.544338,-0.2766,-0.203188,-0.0663351
0.359664,-0.404879,-0.0874223,-0.195734
0.129908,-0.455197,-0.0265674,-0.270076
-0.114669,-0.465519,0.0031822,-0.277942
-0.354828,-0.432946,0.0706109,-0.21799
-0.556365,-0.308718,0.210823,-0.0988154
-0.660976,-0.06915,0.331905,0.0621726
-0.623075,0.206827,0.293306,0.240669
-0.456258,0.403337,0.151875,0.408222
-0.215029,0.494928,0.0556199,0.53594
0.0568526,0.528147,0.0196375,0.599052
0.335686,0.517039,-0.0448056,0.581773
0.585037,0.400422,-0.219384,0.481439
0.730798,0.122994,-0.409114,0.310596
0.702965,-0.223314,-0.375429,0.0959334
0.512848,-0.46631,-0.175066,-0.126353
0.235547,-0.56341,-0.0449092,-0.318111
-0.0697771,-0.585649,-0.0054729,-0.448015
-0.374748,-0.556579,0.0713317,-0.499185
-0.636106,-0.401183,0.280708,-0.473359
-0.76805,-0.0701444,0.469239,-0.390154
-0.70326,0.300754,0.37101,-0.281381
-0.475925,0.524544,0.135971,-0.181972
-0.176354,0.590546,0.0135567,-0.120182
0.135756,0.583724,-0.0290128,-0.110081
0.429589,0.512462,-0.132427,-0.148638
0.653681,0.304946,-0.337688,-0.218208
0.727937,-0.0395321,-0.442709,-0.293457
0.615101,-0.365705,-0.296218,-0.350264
0.367383,-0.543297,-0.106104,-0.373504
0.0616239,-0.601339,-0.0253904,-0.361084
-0.257916,-0.599067,0.0305397,-0.322987
-0.554068,-0.495606,0.203846,-0.275915
-0.749378,-0.206895,0.450209,-0.235733
-0.753211,0.193319,0.456452,-0.21071
-0.563351,0.489072,0.213557,-0.198223
-0.268687,0.599407,0.0364015,-0.186238
0.0523403,0.606513,-0.020304,-0.159033
0.362182,0.553869,-0.0989573,-0.104921
0.61694,0.381349,-0.291878,-0.0228476
0.738283,0.0545968,-0.448362,0.0749305
0.67064,-0.295067,-0.343781,0.165503
0.451363,-0.502214,-0.1255,0.222698
0.165562,-0.561705,-0.00926817,0.226711
-0.130257,-0.550871,0.0338079,0.172477
-0.406761,-0.481954,0.122321,0.0734659
-0.619777,-0.298668,0.292903,-0.0409075
-0.701789,0.00274264,0.389928,-0.133853
-0.618167,0.296835,0.27632,-0.173162
-0.410431,0.462978,0.100071,-0.142579
-0.149209,0.511951,0.0108735,-0.0485723
0.121456,0.506948,-0.0222056,0.0801126
0.378801,0.455985,-0.0932491,0.20039
0.586596,0.308144,-0.241678,0.268006
0.684434,0.0454823,-0.353368,0.251826
0.631302,-0.23643,-0.285285,0.144637
0.451975,-0.418648,-0.12752,-0.0331763
0.208188,-0.489572,-0.0331514,-0.238423
-0.0560953,-0.505676,-0.00333402,-0.417076
-0.320229,-0.485777,0.0484174,-0.519798
-0.554558,-0.379324,0.192743,-0.516329
-0.697295,-0.136262,0.357902,-0.404377
-0.686613,0.175145,0.347572,-0.210439
-0.525917,0.408012,0.179975,0.0175459
-0.278133,0.510372,0.051917,0.223353
0.000543627,0.537447,0.00942181,0.357475
0.283205,0.524661,-0.038393,0.389684
0.540104,0.425182,-0.186967,0.315824
0.706124,0.174103,-0.381841,0.157427
0.708279,-0.167436,-0.391895,-0.0451602
0.542532,-0.432525,-0.20865,-0.243698
0.276408,-0.552736,-0.0636835,-0.393796
-0.0269572,-0.587602,-0.0152994,-0.464441
-0.33594,-0.571099,0.0526834,-0.443322
-0.609964,-0.435766,0.253906,-0.337338
-0.764252,-0.115924,0.470678,-0.169029
-0.720512,0.272251,0.408711,0.0295991
-0.499647,0.528192,0.171111,0.224074
-0.190698,0.620946,0.0390165,0.383849
0.143497,0.636991,-0.00267049,0.487185
0.470069,0.580043,-0.12634,0.524081
0.72595,0.347461,-0.400562,0.497205
0.805822,-0.0649481,-0.533728,0.420844
0.663921,-0.439604,-0.315033,0.317982
0.376758,-0.610984,-0.0732191,0.21574
0.0430782,-0.63889,0.00999798,0.139701
-0.287894,-0.604445,0.0680395,0.108088
-0.577439,-0.463918,0.250315,0.127121
-0.747307,-0.146428,0.468941,0.188944
-0.718628,0.248574,0.425911,0.273115
-0.506149,0.520375,0.18984,0.351756
-0.197747,0.625214,0.0476697,0.397337
0.140153,0.645652,-0.00137245,0.391039
0.471034,0.586602,-0.132401,0.329143
0.728318,0.344979,-0.414982,0.225233
0.803758,-0.0787582,-0.544969,0.107107
0.652579,-0.459663,-0.317947,0.00895654
0.353883,-0.635023,-0.0793238,-0.0389984
0.00582187,-0.669711,0.000740967,-0.0202286
-0.341935,-0.633951,0.0802693,0.062256
-0.639999,-0.458643,0.316885,0.186026
-0.790783,-0.0780812,0.545254,0.315531
