learning time, weight:l:0:0:0, weight:l:0:0:1, weight:l:0:1:0, weight:l:0:1:1, biasl:0:0, biasl:0:1, weight:l:1:0:0, weight:l:1:1:0, biasl:1:0, error
18167, 4.26911, 6.45864, 4.24876, 6.48947, -6.51505, -2.81208, -9.52541, 8.81996, -4.04397, 0.00136536
18168, 4.26875, 6.45874, 4.24876, 6.48947, -6.51541, -2.81199, -9.52536, 8.8204, -4.04353, 0.00136516
18169, 4.26875, 6.45874, 4.24876, 6.48947, -6.51541, -2.81223, -9.52536, 8.82037, -4.04405, 0.00136507
18170, 4.26875, 6.45874, 4.24876, 6.48947, -6.5154, -2.81248, -9.52536, 8.82034, -4.04457, 0.00136497
18171, 4.26875, 6.45874, 4.24841, 6.48956, -6.51575, -2.81239, -9.52532, 8.82075, -4.04414, 0.00136479
18172, 4.26838, 6.45884, 4.24841, 6.48956, -6.51611, -2.81229, -9.52528, 8.82119, -4.0437, 0.0013646
18173, 4.26838, 6.45884, 4.24841, 6.48956, -6.51611, -2.81254, -9.52528, 8.82116, -4.04422, 0.00136451
18174, 4.26801, 6.45893, 4.24841, 6.48956, -6.51647, -2.81244, -9.52524, 8.82159, -4.04378, 0.00136432
18175, 4.26849, 6.45893, 4.24888, 6.48956, -6.516, -2.81244, -9.52565, 8.82112, -4.04425, 0.00136428
18176, 4.26812, 6.45903, 4.24888, 6.48956, -6.51637, -2.81234, -9.52561, 8.82155, -4.0438, 0.00136408
18177, 4.26812, 6.45903, 4.24854, 6.48965, -6.51671, -2.81225, -9.52557, 8.82197, -4.04338, 0.00136392
18178, 4.26859, 6.45903, 4.24901, 6.48965, -6.51624, -2.81225, -9.52599, 8.8215, -4.04385, 0.00136387
18179, 4.26859, 6.45903, 4.24867, 6.48974, -6.51658, -2.81216, -9.52595, 8.82191, -4.04343, 0.00136371
18180, 4.26823, 6.45913, 4.24867, 6.48974, -6.51695, -2.81207, -9.52591, 8.82234, -4.04298, 0.00136353
18181, 4.26823, 6.45913, 4.24867, 6.48974, -6.51694, -2.81231, -9.52591, 8.82231, -4.04351, 0.00136343
18182, 4.26786, 6.45922, 4.24867, 6.48974, -6.5173, -2.81222, -9.52586, 8.82274, -4.04307, 0.00136325
18183, 4.2675, 6.45932, 4.24867, 6.48974, -6.51766, -2.81212, -9.52582, 8.82317, -4.04262, 0.00136309
18184, 4.26798, 6.45932, 4.24914, 6.48974, -6.51719, -2.81212, -9.52624, 8.8227, -4.0431, 0.00136302
18185, 4.26845, 6.45932, 4.24961, 6.48974, -6.51672, -2.81212, -9.52665, 8.82223, -4.04357, 0.00136296
18186, 4.26808, 6.45942, 4.24961, 6.48974, -6.51708, -2.81203, -9.52661, 8.82266, -4.04313, 0.00136278
18187, 4.26808, 6.45942, 4.24961, 6.48974, -6.51708, -2.81227, -9.52661, 8.82263, -4.04365, 0.00136268
18188, 4.26808, 6.45942, 4.24961, 6.48974, -6.51707, -2.81252, -9.52661, 8.8226, -4.04417, 0.00136258
18189, 4.26808, 6.45942, 4.24961, 6.48974, -6.51706, -2.81276, -9.52661, 8.82257, -4.0447, 0.00136248
18190, 4.26808, 6.45942, 4.24961, 6.48974, -6.51705, -2.81301, -9.52662, 8.82254, -4.04522, 0.00136239
18191, 4.26808, 6.45942, 4.24927, 6.48983, -6.5174, -2.81292, -9.52658, 8.82295, -4.04479, 0.00136222
18192, 4.26808, 6.45942, 4.24893, 6.48992, -6.51774, -2.81283, -9.52654, 8.82337, -4.04437, 0.00136206
18193, 4.26856, 6.45942, 4.2494, 6.48992, -6.51727, -2.81283, -9.52695, 8.8229, -4.04484, 0.001362
18194, 4.26856, 6.45942, 4.24905, 6.49001, -6.51761, -2.81274, -9.52691, 8.82331, -4.04442, 0.00136184
18195, 4.26856, 6.45942, 4.24871, 6.4901, -6.51795, -2.81265, -9.52687, 8.82372, -4.04399, 0.00136169
18196, 4.26903, 6.45942, 4.24918, 6.4901, -6.51748, -2.81265, -9.52729, 8.82325, -4.04447, 0.00136163
18197, 4.26866, 6.45951, 4.24918, 6.4901, -6.51785, -2.81255, -9.52724, 8.82368, -4.04402, 0.00136145
18198, 4.26866, 6.45951, 4.24884, 6.49019, -6.51819, -2.81246, -9.52721, 8.82409, -4.0436, 0.0013613
18199, 4.26866, 6.45951, 4.24884, 6.49019, -6.51818, -2.81271, -9.52721, 8.82406, -4.04412, 0.00136119
18200, 4.26866, 6.45951, 4.24884, 6.49019, -6.51817, -2.81296, -9.52721, 8.82403, -4.04465, 0.00136109
18201, 4.26866, 6.45951, 4.2485, 6.49028, -6.51852, -2.81287, -9.52717, 8.82445, -4.04422, 0.00136094
18202, 4.26914, 6.45951, 4.24897, 6.49028, -6.51804, -2.81287, -9.52758, 8.82397, -4.0447, 0.00136087
18203, 4.26914, 6.45951, 4.24897, 6.49028, -6.51803, -2.81311, -9.52758, 8.82394, -4.04522, 0.00136077
18204, 4.26877, 6.45961, 4.24897, 6.49028, -6.5184, -2.81302, -9.52754, 8.82437, -4.04478, 0.0013606
18205, 4.26925, 6.45961, 4.24945, 6.49028, -6.51793, -2.81302, -9.52796, 8.8239, -4.04525, 0.00136054
18206, 4.26888, 6.45971, 4.24945, 6.49028, -6.51829, -2.81292, -9.52791, 8.82433, -4.0448, 0.00136036
18207, 4.26888, 6.45971, 4.2491, 6.49037, -6.51863, -2.81283, -9.52788, 8.82475, -4.04438, 0.00136021
18208, 4.26852, 6.4598, 4.2491, 6.49037, -6.51899, -2.81273, -9.52783, 8.82518, -4.04394, 0.00136004
18209, 4.26852, 6.4598, 4.24876, 6.49046, -6.51933, -2.81265, -9.52779, 8.82559, -4.04352, 0.00135991
18210, 4.26852, 6.4598, 4.24843, 6.49055, -6.51967, -2.81256, -9.52775, 8.82599, -4.0431, 0.00135978
18211, 4.26816, 6.4599, 4.24843, 6.49055, -6.52003, -2.81246, -9.52771, 8.82642, -4.04267, 0.00135964
18212, 4.26816, 6.4599, 4.24809, 6.49064, -6.52037, -2.81237, -9.52767, 8.82683, -4.04225, 0.00135953
18213, 4.26816, 6.4599, 4.24775, 6.49073, -6.5207, -2.81228, -9.52764, 8.82723, -4.04183, 0.00135943
18214, 4.26781, 6.45999, 4.24775, 6.49073, -6.52106, -2.81219, -9.52759, 8.82765, -4.0414, 0.00135931
18215, 4.26781, 6.45999, 4.24742, 6.49082, -6.52139, -2.8121, -9.52756, 8.82806, -4.04099, 0.00135922
18216, 4.26781, 6.45999, 4.24709, 6.4909, -6.52173, -2.81201, -9.52752, 8.82846, -4.04057, 0.00135914
18217, 4.26781, 6.45999, 4.24709, 6.4909, -6.52172, -2.81226, -9.52752, 8.82843, -4.0411, 0.00135901
18218, 4.26829, 6.45999, 4.24757, 6.4909, -6.52123, -2.81226, -9.52794, 8.82795, -4.04158, 0.00135884
18219, 4.26878, 6.45999, 4.24806, 6.4909, -6.52075, -2.81226, -9.52837, 8.82747, -4.04206, 0.00135869
18220, 4.26878, 6.45999, 4.24806, 6.4909, -6.52074, -2.81251, -9.52837, 8.82744, -4.04259, 0.00135857
18221, 4.26878, 6.45999, 4.24806, 6.4909, -6.52073, -2.81276, -9.52837, 8.82741, -4.04311, 0.00135845
18222, 4.26878, 6.45999, 4.24806, 6.4909, -6.52073, -2.813, -9.52837, 8.82738, -4.04364, 0.00135833
18223, 4.26925, 6.45999, 4.24854, 6.4909, -6.52025, -2.813, -9.52879, 8.8269, -4.04411, 0.00135822
18224, 4.26925, 6.45999, 4.24854, 6.4909, -6.52024, -2.81325, -9.52879, 8.82687, -4.04464, 0.00135811
18225, 4.26889, 6.46009, 4.24854, 6.4909, -6.5206, -2.81315, -9.52875, 8.8273, -4.0442, 0.00135796
18226, 4.26889, 6.46009, 4.2482, 6.49099, -6.52094, -2.81307, -9.52871, 8.8277, -4.04378, 0.00135784
18227, 4.26889, 6.46009, 4.24786, 6.49108, -6.52127, -2.81298, -9.52867, 8.82811, -4.04336, 0.00135773
18228, 4.26889, 6.46009, 4.24753, 6.49117, -6.52161, -2.81289, -9.52863, 8.82851, -4.04295, 0.00135763
18229, 4.26889, 6.46009, 4.24719, 6.49126, -6.52194, -2.8128, -9.52859, 8.82892, -4.04253, 0.00135753
18230, 4.26854, 6.46018, 4.24719, 6.49126, -6.5223, -2.81271, -9.52855, 8.82934, -4.0421, 0.00135743
18231, 4.26854, 6.46018, 4.24686, 6.49134, -6.52263, -2.81262, -9.52851, 8.82974, -4.04169, 0.00135735
18232, 4.26819, 6.46028, 4.24686, 6.49134, -6.52298, -2.81253, -9.52847, 8.83016, -4.04126, 0.00135726
18233, 4.26819, 6.46028, 4.24653, 6.49143, -6.52331, -2.81244, -9.52843, 8.83056, -4.04085, 0.00135719
18234, 4.26819, 6.46028, 4.24653, 6.49143, -6.5233, -2.81269, -9.52844, 8.83053, -4.04138, 0.00135705
18235, 4.26819, 6.46028, 4.2462, 6.49152, -6.52363, -2.8126, -9.5284, 8.83093, -4.04097, 0.00135699
18236, 4.26868, 6.46028, 4.24669, 6.49152, -6.52314, -2.8126, -9.52883, 8.83044, -4.04145, 0.00135678
18237, 4.26868, 6.46028, 4.24669, 6.49152, -6.52313, -2.81285, -9.52883, 8.83041, -4.04198, 0.00135665
18238, 4.26917, 6.46028, 4.24718, 6.49152, -6.52265, -2.81285, -9.52925, 8.82993, -4.04246, 0.00135646
18239, 4.26881, 6.46037, 4.24718, 6.49152, -6.523, -2.81275, -9.52921, 8.83035, -4.04203, 0.00135637
18240, 4.2693, 6.46037, 4.24767, 6.49152, -6.52251, -2.81275, -9.52964, 8.82987, -4.04252, 0.00135619
18241, 4.26978, 6.46037, 4.24815, 6.49152, -6.52203, -2.81275, -9.53006, 8.82939, -4.043, 0.00135604
18242, 4.27026, 6.46037, 4.24863, 6.49152, -6.52155, -2.81275, -9.53048, 8.82891, -4.04348, 0.00135591
18243, 4.26991, 6.46046, 4.24863, 6.49152, -6.52191, -2.81266, -9.53044, 8.82933, -4.04304, 0.00135578
18244, 4.26991, 6.46046, 4.2483, 6.4916, -6.52224, -2.81257, -9.5304, 8.82973, -4.04263, 0.00135568
18245, 4.27039, 6.46046, 4.24878, 6.4916, -6.52176, -2.81257, -9.53082, 8.82926, -4.0431, 0.00135554
18246, 4.27003, 6.46056, 4.24878, 6.4916, -6.52212, -2.81248, -9.53078, 8.82968, -4.04267, 0.00135542
18247, 4.26967, 6.46065, 4.24878, 6.4916, -6.52247, -2.81238, -9.53074, 8.8301, -4.04224, 0.0013553
18248, 4.26967, 6.46065, 4.24845, 6.49169, -6.5228, -2.8123, -9.5307, 8.8305, -4.04183, 0.00135521
18249, 4.27016, 6.46065, 4.24893, 6.49169, -6.52232, -2.8123, -9.53113, 8.83002, -4.04231, 0.00135505
18250, 4.2698, 6.46075, 4.24893, 6.49169, -6.52268, -2.8122, -9.53109, 8.83044, -4.04187, 0.00135494
18251, 4.27028, 6.46075, 4.24941, 6.49169, -6.5222, -2.8122, -9.53151, 8.82996, -4.04235, 0.00135479
18252, 4.26993, 6.46084, 4.24941, 6.49169, -6.52255, -2.81211, -9.53147, 8.83039, -4.04192, 0.00135468
18253, 4.26993, 6.46084, 4.24941, 6.49169, -6.52254, -2.81235, -9.53147, 8.83036, -4.04245, 0.00135455
18254, 4.26957, 6.46094, 4.24941, 6.49169, -6.5229, -2.81226, -9.53143, 8.83078, -4.04201, 0.00135444
18255, 4.26957, 6.46094, 4.24908, 6.49178, -6.52323, -2.81217, -9.53139, 8.83118, -4.0416, 0.00135435
18256, 4.26957, 6.46094, 4.24908, 6.49178, -6.52322, -2.81242, -9.53139, 8.83115, -4.04213, 0.00135422
18257, 4.26922, 6.46103, 4.24908, 6.49178, -6.52357, -2.81233, -9.53135, 8.83157, -4.0417, 0.00135412
18258, 4.26922, 6.46103, 4.24875, 6.49186, -6.52391, -2.81224, -9.53131, 8.83197, -4.04129, 0.00135405
18259, 4.26922, 6.46103, 4.24842, 6.49195, -6.52424, -2.81215, -9.53127, 8.83237, -4.04088, 0.00135398
18260, 4.26887, 6.46112, 4.24842, 6.49195, -6.52459, -2.81206, -9.53123, 8.83278, -4.04045, 0.00135391
18261, 4.26887, 6.46112, 4.24809, 6.49204, -6.52491, -2.81197, -9.53119, 8.83318, -4.04004, 0.00135385
18262, 4.26887, 6.46112, 4.24776, 6.49212, -6.52524, -2.81189, -9.53115, 8.83358, -4.03964, 0.00135381
18263, 4.26936, 6.46112, 4.24826, 6.49212, -6.52475, -2.81189, -9.53158, 8.83309, -4.04013, 0.00135358
18264, 4.26936, 6.46112, 4.24793, 6.49221, -6.52507, -2.8118, -9.53155, 8.83349, -4.03972, 0.00135353
18265, 4.26985, 6.46112, 4.24842, 6.49221, -6.52458, -2.8118, -9.53198, 8.833, -4.04021, 0.0013533
18266, 4.26951, 6.46122, 4.24842, 6.49221, -6.52493, -2.81171, -9.53194, 8.83341, -4.03978, 0.00135324
18267, 4.26916, 6.46131, 4.24842, 6.49221, -6.52528, -2.81162, -9.53189, 8.83383, -4.03935, 0.00135318
18268, 4.26916, 6.46131, 4.24842, 6.49221, -6.52527, -2.81187, -9.5319, 8.8338, -4.03988, 0.00135302
18269, 4.26916, 6.46131, 4.24809, 6.4923, -6.5256, -2.81178, -9.53186, 8.83419, -4.03948, 0.00135298
18270, 4.26965, 6.46131, 4.24858, 6.4923, -6.52511, -2.81178, -9.53229, 8.83371, -4.03997, 0.00135275
18271, 4.26965, 6.46131, 4.24858, 6.4923, -6.5251, -2.81203, -9.53229, 8.83368, -4.04049, 0.0013526
18272, 4.27014, 6.46131, 4.24907, 6.4923, -6.52461, -2.81203, -9.53272, 8.83319, -4.04098, 0.00135239
18273, 4.27062, 6.46131, 4.24956, 6.4923, -6.52413, -2.81203, -9.53314, 8.83271, -4.04146, 0.0013522
18274, 4.27062, 6.46131, 4.24956, 6.4923, -6.52412, -2.81228, -9.53314, 8.83268, -4.04199, 0.00135207
18275, 4.27062, 6.46131, 4.24956, 6.4923, -6.52411, -2.81252, -9.53314, 8.83265, -4.04251, 0.00135194
18276, 4.27062, 6.46131, 4.24956, 6.4923, -6.5241, -2.81277, -9.53314, 8.83262, -4.04304, 0.00135181
18277, 4.27062, 6.46131, 4.24923, 6.49238, -6.52444, -2.81269, -9.5331, 8.83302, -4.04263, 0.00135172
18278, 4.27062, 6.46131, 4.2489, 6.49247, -6.52477, -2.8126, -9.53307, 8.83342, -4.04222, 0.00135164
18279, 4.27027, 6.4614, 4.2489, 6.49247, -6.52512, -2.8125, -9.53303, 8.83384, -4.04179, 0.00135156
18280, 4.27027, 6.4614, 4.2489, 6.49247, -6.52511, -2.81275, -9.53303, 8.83381, -4.04231, 0.00135142
18281, 4.27027, 6.4614, 4.24857, 6.49256, -6.52544, -2.81267, -9.53299, 8.8342, -4.0419, 0.00135135
18282, 4.27027, 6.4614, 4.24857, 6.49256, -6.52543, -2.81291, -9.53299, 8.83417, -4.04243, 0.00135121
18283, 4.27027, 6.4614, 4.24857, 6.49256, -6.52542, -2.81316, -9.53299, 8.83414, -4.04295, 0.00135107
18284, 4.27027, 6.4614, 4.24824, 6.49264, -6.52575, -2.81308, -9.53295, 8.83454, -4.04255, 0.00135101
18285, 4.27076, 6.4614, 4.24873, 6.49264, -6.52526, -2.81308, -9.53338, 8.83406, -4.04303, 0.00135081
18286, 4.27124, 6.4614, 4.24921, 6.49264, -6.52478, -2.81308, -9.5338, 8.83358, -4.04351, 0.00135064
18287, 4.27124, 6.4614, 4.24921, 6.49264, -6.52477, -2.81332, -9.5338, 8.83355, -4.04404, 0.00135051
18288, 4.27172, 6.4614, 4.24969, 6.49264, -6.52429, -2.81332, -9.53422, 8.83307, -4.04451, 0.00135036
18289, 4.2722, 6.4614, 4.25017, 6.49264, -6.52382, -2.81332, -9.53464, 8.83259, -4.04499, 0.00135023
18290, 4.27268, 6.4614, 4.25064, 6.49264, -6.52334, -2.81332, -9.53506, 8.83212, -4.04546, 0.00135012
18291, 4.27232, 6.4615, 4.25064, 6.49264, -6.5237, -2.81323, -9.53502, 8.83254, -4.04503, 0.00134998
18292, 4.27232, 6.4615, 4.25031, 6.49273, -6.52403, -2.81314, -9.53498, 8.83295, -4.04461, 0.00134986
18293, 4.27232, 6.4615, 4.25031, 6.49273, -6.52402, -2.81339, -9.53498, 8.83292, -4.04514, 0.00134974
18294, 4.27279, 6.4615, 4.25078, 6.49273, -6.52355, -2.81339, -9.5354, 8.83244, -4.04561, 0.00134963
18295, 4.27279, 6.4615, 4.25078, 6.49273, -6.52354, -2.81363, -9.5354, 8.83241, -4.04613, 0.00134952
18296, 4.27279, 6.4615, 4.25078, 6.49273, -6.52354, -2.81388, -9.5354, 8.83238, -4.04665, 0.00134941
18297, 4.27244, 6.46159, 4.25078, 6.49273, -6.52389, -2.81378, -9.53536, 8.83281, -4.04622, 0.00134926
18298, 4.27208, 6.46169, 4.25078, 6.49273, -6.52425, -2.81369, -9.53532, 8.83323, -4.04578, 0.00134913
18299, 4.27255, 6.46169, 4.25126, 6.49273, -6.52378, -2.81369, -9.53573, 8.83276, -4.04625, 0.00134902
18300, 4.27302, 6.46169, 4.25173, 6.49273, -6.52331, -2.81369, -9.53615, 8.83229, -4.04672, 0.00134893
18301, 4.27302, 6.46169, 4.25139, 6.49282, -6.52364, -2.8136, -9.53611, 8.8327, -4.04631, 0.0013488
18302, 4.27267, 6.46178, 4.25139, 6.49282, -6.524, -2.8135, -9.53607, 8.83312, -4.04587, 0.00134865
18303, 4.27267, 6.46178, 4.25139, 6.49282, -6.52399, -2.81375, -9.53607, 8.83309, -4.04639, 0.00134854
18304, 4.27231, 6.46188, 4.25139, 6.49282, -6.52435, -2.81366, -9.53603, 8.83351, -4.04596, 0.0013484
18305, 4.27231, 6.46188, 4.25139, 6.49282, -6.52434, -2.8139, -9.53603, 8.83348, -4.04648, 0.00134828
18306, 4.27231, 6.46188, 4.25106, 6.49291, -6.52468, -2.81381, -9.53599, 8.83389, -4.04607, 0.00134816
18307, 4.27278, 6.46188, 4.25153, 6.4929, -6.5242, -2.81381, -9.5364, 8.83341, -4.04654, 0.00134806
18308, 4.27325, 6.46188, 4.252, 6.4929, -6.52373, -2.81381, -9.53682, 8.83294, -4.04701, 0.00134797
18309, 4.27289, 6.46197, 4.252, 6.4929, -6.52409, -2.81372, -9.53678, 8.83337, -4.04657, 0.00134781
18310, 4.27289, 6.46197, 4.25167, 6.49299, -6.52443, -2.81363, -9.53674, 8.83377, -4.04616, 0.00134769
18311, 4.27254, 6.46207, 4.25167, 6.49299, -6.52478, -2.81354, -9.5367, 8.8342, -4.04572, 0.00134755
18312, 4.27254, 6.46207, 4.25133, 6.49308, -6.52511, -2.81345, -9.53666, 8.8346, -4.04531, 0.00134744
18313, 4.27254, 6.46207, 4.25133, 6.49308, -6.52511, -2.81369, -9.53666, 8.83457, -4.04583, 0.00134732
18314, 4.27218, 6.46216, 4.25133, 6.49308, -6.52546, -2.8136, -9.53662, 8.83499, -4.0454, 0.00134719
18315, 4.27266, 6.46216, 4.25181, 6.49308, -6.52499, -2.8136, -9.53703, 8.83452, -4.04588, 0.00134707
18316, 4.27313, 6.46216, 4.25228, 6.49308, -6.52451, -2.8136, -9.53745, 8.83404, -4.04635, 0.00134696
18317, 4.27313, 6.46216, 4.25195, 6.49317, -6.52485, -2.81351, -9.53741, 8.83445, -4.04593, 0.00134684
18318, 4.27313, 6.46216, 4.25195, 6.49317, -6.52484, -2.81376, -9.53741, 8.83442, -4.04645, 0.00134672
18319, 4.27313, 6.46216, 4.25161, 6.49326, -6.52518, -2.81367, -9.53737, 8.83482, -4.04604, 0.0013466
18320, 4.27313, 6.46216, 4.25128, 6.49334, -6.52551, -2.81358, -9.53734, 8.83522, -4.04563, 0.00134649
18321, 4.27313, 6.46216, 4.25095, 6.49343, -6.52584, -2.81349, -9.5373, 8.83563, -4.04522, 0.00134639
18322, 4.27361, 6.46216, 4.25142, 6.49343, -6.52536, -2.8135, -9.53771, 8.83515, -4.04569, 0.00134626
18323, 4.27325, 6.46225, 4.25142, 6.49343, -6.52572, -2.8134, -9.53767, 8.83557, -4.04526, 0.00134613
18324, 4.27373, 6.46225, 4.2519, 6.49343, -6.52525, -2.8134, -9.53809, 8.8351, -4.04573, 0.00134601
18325, 4.27373, 6.46225, 4.2519, 6.49343, -6.52524, -2.81365, -9.53809, 8.83507, -4.04625, 0.00134589
18326, 4.27373, 6.46225, 4.2519, 6.49343, -6.52523, -2.81389, -9.53809, 8.83504, -4.04677, 0.00134578
18327, 4.27373, 6.46225, 4.25156, 6.49352, -6.52556, -2.8138, -9.53805, 8.83544, -4.04636, 0.00134566
18328, 4.27337, 6.46235, 4.25156, 6.49352, -6.52592, -2.81371, -9.53801, 8.83586, -4.04593, 0.00134553
18329, 4.27385, 6.46235, 4.25204, 6.49352, -6.52545, -2.81371, -9.53843, 8.83539, -4.0464, 0.00134541
18330, 4.27349, 6.46244, 4.25204, 6.49352, -6.5258, -2.81362, -9.53839, 8.83581, -4.04597, 0.00134528
18331, 4.27349, 6.46244, 4.25171, 6.4936, -6.52613, -2.81353, -9.53835, 8.83621, -4.04556, 0.00134517
18332, 4.27314, 6.46254, 4.25171, 6.4936, -6.52649, -2.81343, -9.53831, 8.83663, -4.04513, 0.00134506
18333, 4.27279, 6.46263, 4.25171, 6.4936, -6.52684, -2.81334, -9.53827, 8.83705, -4.0447, 0.00134495
18334, 4.27279, 6.46263, 4.25171, 6.4936, -6.52683, -2.81359, -9.53827, 8.83702, -4.04522, 0.00134482
18335, 4.27243, 6.46272, 4.25171, 6.4936, -6.52718, -2.81349, -9.53823, 8.83744, -4.04479, 0.00134471
18336, 4.27243, 6.46272, 4.25138, 6.49369, -6.52751, -2.81341, -9.53819, 8.83784, -4.04438, 0.00134463
18337, 4.27291, 6.46272, 4.25186, 6.49369, -6.52703, -2.81341, -9.53861, 8.83736, -4.04486, 0.00134447
18338, 4.27339, 6.46272, 4.25233, 6.49369, -6.52655, -2.81341, -9.53903, 8.83688, -4.04534, 0.00134432
18339, 4.27387, 6.46272, 4.25281, 6.49369, -6.52608, -2.81341, -9.53944, 8.83641, -4.04581, 0.00134419
18340, 4.27387, 6.46272, 4.25281, 6.49369, -6.52607, -2.81365, -9.53945, 8.83638, -4.04633, 0.00134408
18341, 4.27387, 6.46272, 4.25281, 6.49369, -6.52606, -2.8139, -9.53945, 8.83635, -4.04685, 0.00134396
18342, 4.27351, 6.46282, 4.25281, 6.49369, -6.52642, -2.8138, -9.53941, 8.83677, -4.04642, 0.00134383
18343, 4.27351, 6.46282, 4.25248, 6.49378, -6.52675, -2.81372, -9.53937, 8.83717, -4.04601, 0.00134372
18344, 4.27398, 6.46282, 4.25295, 6.49378, -6.52628, -2.81372, -9.53978, 8.8367, -4.04648, 0.0013436
18345, 4.27398, 6.46282, 4.25295, 6.49378, -6.52627, -2.81396, -9.53978, 8.83667, -4.047, 0.00134348
18346, 4.27363, 6.46291, 4.25295, 6.49378, -6.52663, -2.81387, -9.53974, 8.83709, -4.04657, 0.00134335
18347, 4.27328, 6.46301, 4.25295, 6.49378, -6.52698, -2.81377, -9.5397, 8.83751, -4.04614, 0.00134322
18348, 4.27328, 6.46301, 4.25262, 6.49386, -6.52731, -2.81369, -9.53966, 8.83791, -4.04573, 0.00134312
18349, 4.27328, 6.46301, 4.25229, 6.49395, -6.52764, -2.8136, -9.53963, 8.83831, -4.04532, 0.00134303
18350, 4.27328, 6.46301, 4.25196, 6.49404, -6.52797, -2.81351, -9.53959, 8.83871, -4.04491, 0.00134295
18351, 4.27328, 6.46301, 4.25163, 6.49412, -6.5283, -2.81343, -9.53955, 8.83911, -4.0445, 0.00134287
18352, 4.27376, 6.463, 4.25211, 6.49412, -6.52782, -2.81343, -9.53997, 8.83863, -4.04498, 0.0013427
18353, 4.27423, 6.463, 4.25259, 6.49412, -6.52734, -2.81343, -9.54039, 8.83815, -4.04546, 0.00134255
18354, 4.27423, 6.463, 4.25259, 6.49412, -6.52733, -2.81367, -9.54039, 8.83812, -4.04598, 0.00134242
18355, 4.27388, 6.4631, 4.25259, 6.49412, -6.52768, -2.81358, -9.54035, 8.83854, -4.04555, 0.00134231
18356, 4.27388, 6.4631, 4.25226, 6.49421, -6.52801, -2.81349, -9.54031, 8.83894, -4.04514, 0.00134222
18357, 4.27353, 6.46319, 4.25226, 6.49421, -6.52836, -2.8134, -9.54027, 8.83936, -4.04472, 0.00134212
18358, 4.27318, 6.46328, 4.25226, 6.49421, -6.52871, -2.81331, -9.54023, 8.83977, -4.04429, 0.00134203
18359, 4.27318, 6.46328, 4.25226, 6.49421, -6.5287, -2.81356, -9.54023, 8.83974, -4.04481, 0.0013419
18360, 4.27366, 6.46328, 4.25274, 6.49421, -6.52823, -2.81356, -9.54065, 8.83926, -4.04529, 0.00134173
18361, 4.27331, 6.46338, 4.25274, 6.49421, -6.52857, -2.81346, -9.54061, 8.83968, -4.04486, 0.00134163
18362, 4.27296, 6.46347, 4.25274, 6.49421, -6.52892, -2.81337, -9.54057, 8.84009, -4.04444, 0.00134154
18363, 4.27296, 6.46347, 4.25241, 6.4943, -6.52925, -2.81328, -9.54053, 8.84049, -4.04403, 0.00134147
18364, 4.27262, 6.46356, 4.25241, 6.4943, -6.5296, -2.81319, -9.54049, 8.8409, -4.04361, 0.0013414
18365, 4.27262, 6.46356, 4.25209, 6.49438, -6.52992, -2.81311, -9.54045, 8.84129, -4.04321, 0.00134135
18366, 4.27262, 6.46356, 4.25176, 6.49447, -6.53024, -2.81302, -9.54042, 8.84169, -4.0428, 0.0013413
18367, 4.27227, 6.46365, 4.25176, 6.49447, -6.53059, -2.81293, -9.54038, 8.8421, -4.04238, 0.00134125
18368, 4.27276, 6.46365, 4.25225, 6.49447, -6.5301, -2.81293, -9.5408, 8.84161, -4.04287, 0.00134102
18369, 4.27276, 6.46365, 4.25225, 6.49447, -6.53009, -2.81318, -9.5408, 8.84158, -4.04339, 0.00134087
18370, 4.27276, 6.46365, 4.25193, 6.49455, -6.53042, -2.81309, -9.54077, 8.84197, -4.04299, 0.00134082
18371, 4.27276, 6.46365, 4.2516, 6.49464, -6.53074, -2.81301, -9.54073, 8.84237, -4.04259, 0.00134078
18372, 4.27276, 6.46365, 4.2516, 6.49464, -6.53073, -2.81325, -9.54073, 8.84234, -4.04311, 0.00134063
18373, 4.27276, 6.46365, 4.2516, 6.49464, -6.53072, -2.8135, -9.54073, 8.84231, -4.04364, 0.00134048
18374, 4.27276, 6.46365, 4.2516, 6.49464, -6.53072, -2.81375, -9.54073, 8.84228, -4.04416, 0.00134033
18375, 4.27276, 6.46365, 4.2516, 6.49464, -6.53071, -2.814, -9.54073, 8.84225, -4.04468, 0.00134018
18376, 4.27276, 6.46365, 4.25128, 6.49472, -6.53103, -2.81391, -9.54069, 8.84264, -4.04428, 0.00134014
18377, 4.27242, 6.46375, 4.25128, 6.49472, -6.53138, -2.81382, -9.54066, 8.84305, -4.04386, 0.00134009
18378, 4.27208, 6.46384, 4.25128, 6.49472, -6.53172, -2.81373, -9.54062, 8.84346, -4.04344, 0.00134004
18379, 4.27208, 6.46384, 4.25128, 6.49472, -6.53171, -2.81397, -9.54062, 8.84343, -4.04397, 0.00133989
18380, 4.27173, 6.46393, 4.25128, 6.49472, -6.53205, -2.81388, -9.54058, 8.84384, -4.04355, 0.00133985
18381, 4.27173, 6.46393, 4.25096, 6.49481, -6.53237, -2.8138, -9.54054, 8.84422, -4.04315, 0.00133983
18382, 4.2714, 6.46402, 4.25096, 6.49481, -6.53271, -2.81371, -9.5405, 8.84463, -4.04273, 0.00133981
18383, 4.27189, 6.46402, 4.25146, 6.49481, -6.53222, -2.81371, -9.54093, 8.84414, -4.04322, 0.00133952
